apiAuditId,moduleName,exportName,route,requestMethod,discoveredFrom,moduleChecksum,checksumSource,inRepo,inPkg,repoPkgChecksumDiffer,title,category,frequency,testPhase,sideEffectClass,authRequirementHypothesis,paginationKind,consumes,produces,aliasOf,replacement,deprecatedEvidence,cryptoMode,checkToken,unblock,hasCookie,localOnly,asyncFn,params,defaults,plannedCaseCount,executedCaseCount,terminalStatus,reportPath,blocker
ncm.login_cellphone,login_cellphone,login_cellphone,/api/w/login/cellphone,POST/weapi,"repo-module,pkg-module,types,docs:/login/cellphone",af02f632dfcd984c178cd458ee80550693cf916390b340f04dea3d73de486989,pkg,true,true,false,手机登录,auth,high,P0,credential,user,none,,"cookie,uid",,,,weapi,false,false,false,false,true,"phone,countrycode,captcha,md5_password,password,sca","[object Object],[object Object]",8,0,blocked_by_prerequisite,endpoints/ncm.login_cellphone.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.login_qr_check,login_qr_check,login_qr_check,/api/login/qrcode/client/login,POST,"repo-module,pkg-module,types,docs-missing",0b6ced28e872d61882955010b8ca17d0037d8df352d757ced60980893002d1e0,pkg,true,true,false,,auth,high,P0,credential,none,none,,"cookie,uid",,,,,false,false,false,false,true,key,,8,4,partial,endpoints/ncm.login_qr_check.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.login_qr_create,login_qr_create,login_qr_create,direct-call,direct-call,"repo-module,pkg-module,types,docs-missing",a3c3758e782617e9f3d8538f95c95d4bb1146ddc7636217d2a255b885eb5d5b4,pkg,true,true,false,构建基础URL,auth,high,P0,credential,none,none,,"cookie,uid",,,,,false,false,true,true,true,"platform,cookie,key,qrimg",,8,4,partial,endpoints/ncm.login_qr_create.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.login_qr_key,login_qr_key,login_qr_key,/api/login/qrcode/unikey,POST,"repo-module,pkg-module,types,docs-missing",7065aecd94a73a73231e154b6d4086b93866d580a17bd0cddd009d9679f863aa,pkg,true,true,false,,auth,high,P0,credential,none,none,,"cookie,uid",,,,,false,false,false,false,true,,,8,2,partial,endpoints/ncm.login_qr_key.md,未完成扫码流程
ncm.login_refresh,login_refresh,login_refresh,/api/login/token/refresh,POST,"repo-module,pkg-module,types,docs-missing",749d9c08ed2d2961435a79c5adfd29cb6d64f9f9f09b160a4ac54b22cf597d05,pkg,true,true,false,登录刷新,auth,high,P0,credential,user,none,,"cookie,uid",,,,,false,false,false,false,true,,,8,4,partial,endpoints/ncm.login_refresh.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.login_status,login_status,login_status,/api/w/nuser/account/get,POST/weapi,"repo-module,pkg-module,types,docs:/login/status",9f69e7bc09e8f7db393b16741b724b72ca8dc6d480e9e76b93e4250f59eb65ff,pkg,true,true,false,,auth,high,P0,credential,user,none,,"cookie,uid",,,,weapi,false,false,false,false,true,,,8,5,partial,endpoints/ncm.login_status.md,AUTH_ANON/USER 层缺样本
ncm.logout,logout,logout,/api/logout,POST,"repo-module,pkg-module,types,docs-missing",1a7ed147663b99427afdb6f93ea6e2f2a9fd66aba01f4fad071e05ad911fda70,pkg,true,true,false,退出登录,auth,high,P0,credential,user,none,,"cookie,uid",,,,,false,false,false,false,true,,,8,2,partial,endpoints/ncm.logout.md,AUTH_USER 缺失
ncm.lyric,lyric,lyric,/api/song/lyric,POST,"repo-module,pkg-module,types,docs:/lyric",f81c151ac74abce8fc1dd9e520d820fa993f59487b46255840c3fb80c474ee91,pkg,true,true,false,歌词,lyric,high,P1,read,none,none,,,,,,,false,false,false,false,true,id,,8,4,partial,endpoints/ncm.lyric.md,AUTH_USER 缺失（B-002，写操作已预授权但账号未到位）
ncm.lyric_new,lyric_new,lyric_new,/api/song/lyric/v1,POST,"repo-module,pkg-module,types,docs:/lyric/new",08a3613292d69ff8cb16b5b650543fc1465464488f97f1732b7e436bfc53ffd3,pkg,true,true,false,新版歌词 - 包含逐字歌词,lyric,high,P1,read,none,none,,,,,,,false,false,false,false,true,id,,8,4,partial,endpoints/ncm.lyric_new.md,AUTH_USER 缺失（B-002，写操作已预授权但账号未到位）
ncm.middle_play_do_lottery,middle_play_do_lottery,middle_play_do_lottery,/api/middle/play/do/lottery,POST/eapi,"repo-module,pkg-module,types-missing,docs:/middle/play/do/lottery",c13f450e9c5a1eeaa708a5e178e1d46278cb9ef47ca5f656d2f5508d7413f08f,pkg,true,true,false,云小编每日抽奖,lottery,rare,P2,reversible_write,user,none,,,,,,eapi,false,false,false,false,true,"activityId,drawCount","[object Object],[object Object]",4,0,blocked_by_prerequisite,endpoints/ncm.middle_play_do_lottery.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.middle_play_lottery_remain_chance,middle_play_lottery_remain_chance,middle_play_lottery_remain_chance,/api/middle/play/lottery/remain/chance,POST/eapi,"repo-module,pkg-module,types-missing,docs:/middle/play/lottery/remain/chance",48dc885db8f4074c1e17ad27b681f29718264b393b6ac30f64f4786b29b0156c,pkg,true,true,false,云小编抽奖剩余次数查询,lottery,rare,P2,read,user,none,,,,,,eapi,false,false,false,false,true,activityId,[object Object],5,0,blocked_by_prerequisite,endpoints/ncm.middle_play_lottery_remain_chance.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.mlog_music_rcmd,mlog_music_rcmd,mlog_music_rcmd,/api/mlog/rcmd/feed/list,POST,"repo-module,pkg-module,types,docs:/mlog/music/rcmd",5ea392fb2af00eed0ea29fc1876af33646e2e631268f816b195f59736925b5b5,pkg,true,true,false,歌曲相关视频,mlog,rare,P2,read,none,offset,pageToken,mlogId,,,,,false,false,false,false,true,"mvid,limit,songid","[object Object],[object Object]",10,0,blocked_by_prerequisite,endpoints/ncm.mlog_music_rcmd.md,缺夹具：mlogId 无生产者（池为空）
ncm.mlog_to_video,mlog_to_video,mlog_to_video,/api/mlog/video/convert/id,POST/weapi,"repo-module,pkg-module,types,docs:/mlog/to/video",9f286e8850e56301659fd566663d08de4292f18818a12b31604a6781e7b7808b,pkg,true,true,false,将mlog id转为video id,mlog,rare,P2,read,none,none,mlogId,mlogId,,,,weapi,false,false,false,false,true,id,,5,0,blocked_by_prerequisite,endpoints/ncm.mlog_to_video.md,缺夹具：mlogId 无生产者（池为空）
ncm.mlog_url,mlog_url,mlog_url,/api/mlog/detail/v1,POST/weapi,"repo-module,pkg-module,types,docs:/mlog/url",b71476588326219dbedf0504a14348181bcb5546016d654af9629103b5322745,pkg,true,true,false,mlog链接,mlog,rare,P2,read,none,none,mlogId,mlogId,,,,weapi,false,false,false,false,true,"id,res",[object Object],5,0,blocked_by_prerequisite,endpoints/ncm.mlog_url.md,缺夹具：mlogId 无生产者（池为空）
ncm.msg_comments,msg_comments,msg_comments,/api/v1/user/comments/${query.uid} (templated),POST/weapi,"repo-module,pkg-module,types,docs:/msg/comments",d00cc0bcb1f34e9e72525e2e3b1f5496106325fe18c6c5277047ae2e8410a010,pkg,true,true,false,评论,message,medium,P2,read,user,cursor,"userId,pageToken",,,,,weapi,false,false,false,false,true,"before,limit,uid","[object Object],[object Object]",10,0,blocked_by_prerequisite,endpoints/ncm.msg_comments.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.msg_forwards,msg_forwards,msg_forwards,/api/forwards/get,POST/weapi,"repo-module,pkg-module,types,docs:/msg/forwards",efa69704f32ffc83f86a6321eb0f5bfc398b6a4af53e9ad2639bf25d89dc9190,pkg,true,true,false,@我,message,medium,P2,reversible_write,user,offset,pageToken,,,,,weapi,false,false,false,false,true,"offset,limit","[object Object],[object Object]",4,0,blocked_by_prerequisite,endpoints/ncm.msg_forwards.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.msg_notices,msg_notices,msg_notices,/api/msg/notices,POST/weapi,"repo-module,pkg-module,types,docs:/msg/notices",c016fe1512c2b9981dd2ea5a0ceebae29b87bd8d5f10dc5b3d23edc5d68adab6,pkg,true,true,false,通知,message,medium,P2,read,user,cursor,pageToken,,,,,weapi,false,false,false,false,true,"limit,lasttime",[object Object],10,0,blocked_by_prerequisite,endpoints/ncm.msg_notices.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.msg_private,msg_private,msg_private,/api/msg/private/users,POST/weapi,"repo-module,pkg-module,types,docs:/msg/private",37fc8c8b9fc016d098010a32353ab393e0c3052247ef9ec416139215b96778ae,pkg,true,true,false,私信,message,medium,P2,reversible_write,user,offset,pageToken,userId,,,,weapi,false,false,false,false,true,"offset,limit","[object Object],[object Object]",4,0,blocked_by_prerequisite,endpoints/ncm.msg_private.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.msg_private_history,msg_private_history,msg_private_history,/api/msg/private/history,POST/weapi,"repo-module,pkg-module,types,docs:/msg/private/history",c41dc3f06e9791cf4fc34e2d0d09149c266c888d51d5a6f83a9935c9d9cab5aa,pkg,true,true,false,私信内容,message,medium,P2,reversible_write,user,cursor,"userId,pageToken",userId,,,,weapi,false,false,false,false,true,"uid,limit,before","[object Object],[object Object]",4,0,blocked_by_prerequisite,endpoints/ncm.msg_private_history.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.msg_recentcontact,msg_recentcontact,msg_recentcontact,/api/msg/recentcontact/get,POST/weapi,"repo-module,pkg-module,types,docs:/msg/recentcontact",6347e4eecdbb2f64849bd8d90d481991be1cffcb5c9fd0588061ef2745769de5,pkg,true,true,false,最近联系,message,medium,P2,read,user,none,,,,,,weapi,false,false,false,false,true,,,6,0,blocked_by_prerequisite,endpoints/ncm.msg_recentcontact.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.music_first_listen_info,music_first_listen_info,music_first_listen_info,/api/content/activity/music/first/listen/info,POST,"repo-module,pkg-module,types,docs:/music/first/listen/info",d2e05b532cee7b618488206b4f20357babd09ba8e3dc1463ed2e0923fc12bbbc,pkg,true,true,false,回忆坐标,song,rare,P2,read,none,none,,songId,,,,,false,false,false,false,true,id,,5,4,partial,endpoints/ncm.music_first_listen_info.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.musician_cloudbean,musician_cloudbean,musician_cloudbean,/api/cloudbean/get,POST/weapi,"repo-module,pkg-module,types,docs:/musician/cloudbean",f72e6d855e6a625783729f6377dc86e5dca88116e7fbf21f792aaf48c58b1fa0,pkg,true,true,false,账号云豆数,musician,medium,P2,read,user,none,,,,,,weapi,false,false,false,false,true,,,6,0,blocked_by_prerequisite,endpoints/ncm.musician_cloudbean.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.musician_cloudbean_obtain,musician_cloudbean_obtain,musician_cloudbean_obtain,/api/nmusician/workbench/mission/reward/obtain/new,POST/weapi,"repo-module,pkg-module,types,docs:/musician/cloudbean/obtain",b4f3d0ca3c6a45cee4b189c68b18d8bde3c747d25fdb2ada4ad9f93b66d5bf9c,pkg,true,true,false,领取云豆,musician,medium,P2,reversible_write,user,none,,,,,,weapi,false,false,false,false,true,"id,period",,4,0,blocked_by_prerequisite,endpoints/ncm.musician_cloudbean_obtain.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.musician_data_overview,musician_data_overview,musician_data_overview,/api/creator/musician/statistic/data/overview/get,POST/weapi,"repo-module,pkg-module,types,docs:/musician/data/overview",482b2d26083d5bcba42885ebb7786db0b43cde05d5883aaa36d3eb8a4e3b308d,pkg,true,true,false,音乐人数据概况,musician,medium,P2,read,user,none,,,,,,weapi,false,false,false,false,true,,,6,0,blocked_by_prerequisite,endpoints/ncm.musician_data_overview.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.musician_play_trend,musician_play_trend,musician_play_trend,/api/creator/musician/play/count/statistic/data/trend/get,POST/weapi,"repo-module,pkg-module,types,docs:/musician/play/trend",b426e5ef1be79a32fd168eafb75cd017f25088bd4a67c21e1535596386930f8f,pkg,true,true,false,音乐人歌曲播放趋势,musician,medium,P2,read,user,none,,,,,,weapi,false,false,false,false,true,"startTime,endTime",,6,0,blocked_by_prerequisite,endpoints/ncm.musician_play_trend.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.musician_sign,musician_sign,musician_sign,/api/creator/user/access,POST/weapi,"repo-module,pkg-module,types,docs:/musician/sign",510c8948ae97d8d82e222652d90b3c6cf71fee5f56a19c1a392a4b07e9cbf982,pkg,true,true,false,音乐人签到,musician,medium,P2,reversible_write,user,none,,,,,,weapi,false,false,false,false,true,,,4,0,blocked_by_prerequisite,endpoints/ncm.musician_sign.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.musician_tasks,musician_tasks,musician_tasks,/api/nmusician/workbench/mission/cycle/list,POST/weapi,"repo-module,pkg-module,types,docs:/musician/tasks",dca0a1a2fb3e77abdc496c0449b3c64e1217c718de95e21fa02c697305f5d74b,pkg,true,true,false,获取音乐人任务,musician,medium,P2,read,user,none,,,,,,weapi,false,false,false,false,true,,,6,0,blocked_by_prerequisite,endpoints/ncm.musician_tasks.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.musician_tasks_new,musician_tasks_new,musician_tasks_new,/api/nmusician/workbench/mission/stage/list ,POST/weapi,"repo-module,pkg-module,types,docs:/musician/tasks/new",c60593f78a8f9a8dcfc258190d7b8ec9bfadc4c17c47ddf14f3d2d12b8b6d7a7,pkg,true,true,false,获取音乐人任务,musician,medium,P2,read,user,none,,,,,,weapi,false,false,false,false,true,,,6,0,blocked_by_prerequisite,endpoints/ncm.musician_tasks_new.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.musician_vip_tasks,musician_vip_tasks,musician_vip_tasks,/api/nmusician/workbench/special/right/vip/info,POST/eapi,"repo-module,pkg-module,types,docs:/musician/vip/tasks",b3f6312f0421a45973b2784b2bc3b8488723c5bf908fb599b4a0657ed7d65191,pkg,true,true,false,获取音乐人任务,musician,medium,P2,read,user,none,,,,,,eapi,false,false,false,false,true,,,6,0,blocked_by_prerequisite,endpoints/ncm.musician_vip_tasks.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.mv_all,mv_all,mv_all,/api/mv/all,POST,"repo-module,pkg-module,types,docs:/mv/all",275b1ce9acfacbb4f7a43af9e5d34014f39b8e347e116ee3e0913147f1c1a39e,pkg,true,true,false,全部MV,mv,medium,P1,read,none,offset,pageToken,mvId,,,,,false,false,false,false,true,"area,type,order,offset,limit","[object Object],[object Object]",8,4,partial,endpoints/ncm.mv_all.md,AUTH_USER 缺失（B-002，写操作已预授权但账号未到位）
ncm.mv_detail,mv_detail,mv_detail,/api/v1/mv/detail,POST/weapi,"repo-module,pkg-module,types,docs:/mv/detail",9e96572304d32777e09a1f966bc69ab075e8e752507000713a452f5749115e7f,pkg,true,true,false,MV详情,mv,high,P1,read,none,none,,mvId,,,,weapi,false,false,false,false,true,mvid,,6,4,partial,endpoints/ncm.mv_detail.md,AUTH_USER 缺失（B-002，写操作已预授权但账号未到位）
ncm.mv_detail_info,mv_detail_info,mv_detail_info,/api/comment/commentthread/info,POST/weapi,"repo-module,pkg-module,types,docs:/mv/detail/info",a0ae7f5c1f36589e00ddf9010239e279133ce2d8c43990f0f69fe122c281ff55,pkg,true,true,false,MV 点赞转发评论数数据,mv,medium,P1,read,none,none,,mvId,,,,weapi,false,false,false,false,true,mvid,,8,4,partial,endpoints/ncm.mv_detail_info.md,AUTH_USER 缺失（B-002，写操作已预授权但账号未到位）
ncm.mv_exclusive_rcmd,mv_exclusive_rcmd,mv_exclusive_rcmd,/api/mv/exclusive/rcmd,POST,"repo-module,pkg-module,types,docs:/mv/exclusive/rcmd",4e61664117f508e38b0b3d69c550e9eb22b1a51a2ddf7802e0d241892d0b443b,pkg,true,true,false,网易出品,mv,medium,P1,read,none,offset,pageToken,mvId,,,,,false,false,false,false,true,"offset,limit","[object Object],[object Object]",8,4,partial,endpoints/ncm.mv_exclusive_rcmd.md,AUTH_USER 缺失（B-002，写操作已预授权但账号未到位）
ncm.mv_first,mv_first,mv_first,/api/mv/first,POST,"repo-module,pkg-module,types,docs:/mv/first",f369038718d6fabd56653b6c8a69b11367f3e5325a7cf78c6d918dc5a81bf9cf,pkg,true,true,false,最新MV,mv,medium,P1,read,none,offset,pageToken,mvId,,,,,false,false,false,false,true,"offset,area,limit","[object Object],[object Object]",8,4,partial,endpoints/ncm.mv_first.md,AUTH_USER 缺失（B-002，写操作已预授权但账号未到位）
ncm.mv_sub,mv_sub,mv_sub,/api/mv/${query.t} (templated),POST/weapi,"repo-module,pkg-module,types,docs:/mv/sub",0a24f0a3edc3d72764e4a575706cd85e12eb9d6a9dfed9778f39acceac829b27,pkg,true,true,false,收藏与取消收藏MV,mv,medium,P1,reversible_write,none,none,,mvId,,,,weapi,false,false,false,false,true,"t,mvid",,4,0,blocked_by_prerequisite,endpoints/ncm.mv_sub.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.mv_sublist,mv_sublist,mv_sublist,/api/cloudvideo/allvideo/sublist,POST/weapi,"repo-module,pkg-module,types,docs:/mv/sublist",af6e39f05e5e6296a555332d12aec2c845a539229f6ca21738a3f413b29b5bf0,pkg,true,true,false,已收藏MV列表,mv,medium,P1,reversible_write,none,offset,pageToken,mvId,,,,weapi,false,false,false,false,true,"limit,offset","[object Object],[object Object]",4,0,blocked_by_prerequisite,endpoints/ncm.mv_sublist.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
ncm.mv_url,mv_url,mv_url,/api/song/enhance/play/mv/url,POST/weapi,"repo-module,pkg-module,types,docs:/mv/url",fa5dcad8d1a6323bea8f6fa8841508d4f089c3a60ed52741289106201b74386b,pkg,true,true,false,MV链接,mv,high,P1,read,user_or_vip,none,mvId,mvId,,,,weapi,false,false,false,false,true,"id,r",[object Object],54,4,partial,endpoints/ncm.mv_url.md,AUTH_USER 缺失（B-002，写操作已预授权但账号未到位）
ncm.nickname_check,nickname_check,nickname_check,/api/nickname/duplicated,POST/weapi,"repo-module,pkg-module,types,docs:/nickname/check",85faa42404415bb445283be0b99dd9a311f3908a71358e3708ba06464084bb79,pkg,true,true,false,,auth,medium,P0,credential,none,none,,,,,,weapi,false,false,false,false,true,nickname,,8,4,partial,endpoints/ncm.nickname_check.md,AUTH_USER 账号缺失（B-002）；写操作/私有域已预授权但账号未到位
